station_id,longitude (degrees east),latitude (degrees north),date_time,depth (meters),sea_water.pressure (dbar),wind.from_direction (deg),wave.height (m),sea_water.salinity (psu),wave.from_direction.wrt_dominant_wave_period (deg),wind.speed.standard_deviation (m/s),wind.from_direction.standard_deviation (deg),frequency.measurement.oxygen.sensor (Hz),oxygen.fractional_saturation.in_sea_water (%),air.temperature (degC),wave.from_direction.mean (deg),dominant.wave.period (s),wave.period.mean (s),temperature.dew_point (degC),visibility.in_air (nmi),height.water_surface.above_reference_datum (m),sea_water.electrical_conductivity (uS/m),wind.speed (m/s),time.wrt_wind_speed.maximum (seconds since 1970-01-01 00:00:00),wind.from_direction.wrt_wind_speed.maximum (deg),wind.speed.maximum (m/s),sea_water.pressure.expressed_as.height (m),sea_water.current.speed (m/s),sea_water.current.to_direction (deg),air.pressure (hPa),mole.concentration_of.dissolved_molecular.oxygen.in_sea_water (umol/kg),existence.reporting_mode.wrt_platform (-),carbon_dioxide.fugacity.in_sea_water (uatm),volume_beam_attenuation_coefficient.radiative_flux.in_sea_water (1/m),emissivity_ratio_of_425nm_peak_to_685nm_peak (-),sea_water.sigma_theta (kg/m**3),sea_surface.temperature (degC),sea_water.temperature (degC),air.pressure.at_sensor_altitude (hPa),sea_water.current.speed.u (m/s),sea_water.current.speed.v (m/s),air.pressure.at_sea_level (hPa),height.water_surface.above_reference_datum.due_to_tides (m),mass.concentration_of.chlorophyll.in_sea_water (mg/m**3),mole.concentration_of.dissolved_molecular.oxygen.per_unit_mass.in_sea_water (umol/kg),wind.from_direction.mean (deg),water.volume.transport.from_rivers.into_sea_water (m**3/s)
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-930,,,,,,,,,,,,,,,,,,,,,,,0.210237964988,267.273693337,,,,,,,,,,,-0.209999993443,-0.00999999977648,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-920,,,,,,,,,,,,,,,,,,,,,,,0.196999996901,269.999997496,,,,,,,,,,,-0.196999996901,0,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-910,,,,,,,,,,,,,,,,,,,,,,,0.185270085931,273.094059529,,,,,,,,,,,-0.185000002384,0.00999999977648,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-900,,,,,,,,,,,,,,,,,,,,,,,0.184531837702,274.351080714,,,,,,,,,,,-0.184000000358,0.0140000004321,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-890,,,,,,,,,,,,,,,,,,,,,,,0.184978380799,275.895516259,,,,,,,,,,,-0.184000000358,0.0189999993891,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-880,,,,,,,,,,,,,,,,,,,,,,,0.186171963811,272.462813446,,,,,,,,,,,-0.186000004411,0.00800000037998,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-870,,,,,,,,,,,,,,,,,,,,,,,0.189214155078,267.273693337,,,,,,,,,,,-0.188999995589,-0.00899999961257,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-860,,,,,,,,,,,,,,,,,,,,,,,0.194743424654,262.327591359,,,,,,,,,,,-0.193000003695,-0.0260000005364,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-850,,,,,,,,,,,,,,,,,,,,,,,0.202980294824,258.634712981,,,,,,,,,,,-0.199000000954,-0.0399999991059,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-840,,,,,,,,,,,,,,,,,,,,,,,0.212249845266,254.981640945,,,,,,,,,,,-0.204999998212,-0.054999999702,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-830,,,,,,,,,,,,,,,,,,,,,,,0.221923410892,255.650671634,,,,,,,,,,,-0.215000003576,-0.054999999702,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-820,,,,,,,,,,,,,,,,,,,,,,,0.232131421566,256.801879528,,,,,,,,,,,-0.225999996066,-0.0529999993742,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-810,,,,,,,,,,,,,,,,,,,,,,,0.232131421566,256.801879528,,,,,,,,,,,-0.225999996066,-0.0529999993742,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-800,,,,,,,,,,,,,,,,,,,,,,,0.22217336297,255.400823314,,,,,,,,,,,-0.215000003576,-0.0560000017285,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-790,,,,,,,,,,,,,,,,,,,,,,,0.213321357965,253.943923474,,,,,,,,,,,-0.204999998212,-0.0590000003576,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-780,,,,,,,,,,,,,,,,,,,,,,,0.218403294683,254.054606689,,,,,,,,,,,-0.209999993443,-0.0599999986589,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-770,,,,,,,,,,,,,,,,,,,,,,,0.222252115607,254.337895615,,,,,,,,,,,-0.21400000155,-0.0599999986589,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-760,,,,,,,,,,,,,,,,,,,,,,,0.216760233045,253.655211378,,,,,,,,,,,-0.208000004292,-0.0610000006855,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-750,,,,,,,,,,,,,,,,,,,,,,,0.207480117679,252.613026963,,,,,,,,,,,-0.197999998927,-0.0619999989867,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-740,,,,,,,,,,,,,,,,,,,,,,,0.197994947433,252.663242514,,,,,,,,,,,-0.188999995589,-0.0590000003576,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-730,,,,,,,,,,,,,,,,,,,,,,,0.191846296191,255.818892363,,,,,,,,,,,-0.186000004411,-0.0469999983907,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-720,,,,,,,,,,,,,,,,,,,,,,,0.185334831476,259.114472298,,,,,,,,,,,-0.181999996305,-0.035000000149,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-710,,,,,,,,,,,,,,,,,,,,,,,0.198436379433,261.012363303,,,,,,,,,,,-0.195999994874,-0.0309999994934,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-700,,,,,,,,,,,,,,,,,,,,,,,0.213841050863,262.476182125,,,,,,,,,,,-0.211999997497,-0.0280000008643,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-690,,,,,,,,,,,,,,,,,,,,,,,0.224877744913,262.590567303,,,,,,,,,,,-0.223000004888,-0.0289999991655,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-680,,,,,,,,,,,,,,,,,,,,,,,0.232499465346,261.591092061,,,,,,,,,,,-0.230000004172,-0.0340000018477,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-670,,,,,,,,,,,,,,,,,,,,,,,0.239039748907,260.852919367,,,,,,,,,,,-0.236000001431,-0.0379999987781,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-660,,,,,,,,,,,,,,,,,,,,,,,0.233070805669,262.356626493,,,,,,,,,,,-0.231000006199,-0.0309999994934,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-650,,,,,,,,,,,,,,,,,,,,,,,0.228265196085,263.964719401,,,,,,,,,,,-0.226999998093,-0.0240000002086,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-640,,,,,,,,,,,,,,,,,,,,,,,0.228492885828,266.235969036,,,,,,,,,,,-0.228000000119,-0.0149999996647,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-630,,,,,,,,,,,,,,,,,,,,,,,0.23007825017,268.505668218,,,,,,,,,,,-0.230000004172,-0.00600000005215,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-620,,,,,,,,,,,,,,,,,,,,,,,0.232999995351,269.999997496,,,,,,,,,,,-0.232999995351,0,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-610,,,,,,,,,,,,,,,,,,,,,,,0.233002141118,270.245904796,,,,,,,,,,,-0.232999995351,0.0010000000475,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-600,,,,,,,,,,,,,,,,,,,,,,,0.23300857842,270.491798437,,,,,,,,,,,-0.232999995351,0.00200000009499,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-590,,,,,,,,,,,,,,,,,,,,,,,0.233105123043,271.720815846,,,,,,,,,,,-0.232999995351,0.00700000021607,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-580,,,,,,,,,,,,,,,,,,,,,,,0.232363939285,273.207187952,,,,,,,,,,,-0.231999993324,0.0130000002682,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-570,,,,,,,,,,,,,,,,,,,,,,,0.237842395902,274.823661502,,,,,,,,,,,-0.237000003457,0.019999999553,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-560,,,,,,,,,,,,,,,,,,,,,,,0.247477278113,276.2634927,,,,,,,,,,,-0.246000006795,0.0270000007004,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-550,,,,,,,,,,,,,,,,,,,,,,,0.257126420736,277.373767271,,,,,,,,,,,-0.254999995232,0.0329999998212,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-540,,,,,,,,,,,,,,,,,,,,,,,0.250922292471,277.096693817,,,,,,,,,,,-0.248999997973,0.0309999994934,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-530,,,,,,,,,,,,,,,,,,,,,,,0.245717316866,276.777949379,,,,,,,,,,,-0.244000002742,0.0289999991655,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-520,,,,,,,,,,,,,,,,,,,,,,,0.253779441118,276.788973304,,,,,,,,,,,-0.252000004053,0.0299999993294,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-510,,,,,,,,,,,,,,,,,,,,,,,0.267917901278,276.859761385,,,,,,,,,,,-0.266000002623,0.0320000015199,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-500,,,,,,,,,,,,,,,,,,,,,,,0.279835671186,276.566302307,,,,,,,,,,,-0.277999997139,0.0320000015199,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-490,,,,,,,,,,,,,,,,,,,,,,,0.288362622261,275.572195594,,,,,,,,,,,-0.287000000477,0.0280000008643,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-480,,,,,,,,,,,,,,,,,,,,,,,0.296057403088,274.844001806,,,,,,,,,,,-0.294999986887,0.0250000003725,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-470,,,,,,,,,,,,,,,,,,,,,,,0.280401498079,273.066486055,,,,,,,,,,,-0.280000001192,0.0149999996647,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-460,,,,,,,,,,,,,,,,,,,,,,,0.262047678232,271.093299046,,,,,,,,,,,-0.261999994516,0.00499999988824,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-450,,,,,,,,,,,,,,,,,,,,,,,0.260069221258,271.321973779,,,,,,,,,,,-0.259999990463,0.00600000005215,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-440,,,,,,,,,,,,,,,,,,,,,,,0.27452686429,273.550295675,,,,,,,,,,,-0.273999989033,0.0170000009239,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-430,,,,,,,,,,,,,,,,,,,,,,,0.288267254829,275.374379655,,,,,,,,,,,-0.287000000477,0.0270000007004,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-420,,,,,,,,,,,,,,,,,,,,,,,0.290167182684,275.140800846,,,,,,,,,,,-0.28900000453,0.0260000005364,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-410,,,,,,,,,,,,,,,,,,,,,,,0.291988015175,274.714754136,,,,,,,,,,,-0.291000008583,0.0240000002086,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-400,,,,,,,,,,,,,,,,,,,,,,,0.30303299427,274.73223942,,,,,,,,,,,-0.301999986172,0.0250000003725,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-390,,,,,,,,,,,,,,,,,,,,,,,0.320057809353,274.659573038,,,,,,,,,,,-0.319000005722,0.0260000005364,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-380,,,,,,,,,,,,,,,,,,,,,,,0.336252897978,274.947602115,,,,,,,,,,,-0.335000008345,0.0289999991655,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-370,,,,,,,,,,,,,,,,,,,,,,,0.354933798313,275.98365985,,,,,,,,,,,-0.352999985218,0.0370000004768,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-360,,,,,,,,,,,,,,,,,,,,,,,0.37272644043,276.93434705,,,,,,,,,,,-0.370000004768,0.0450000017881,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-350,,,,,,,,,,,,,,,,,,,,,,,0.370989203453,277.278260735,,,,,,,,,,,-0.368000000715,0.0469999983907,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-340,,,,,,,,,,,,,,,,,,,,,,,0.366159796715,277.53260332,,,,,,,,,,,-0.363000005484,0.0480000004172,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-330,,,,,,,,,,,,,,,,,,,,,,,0.36232855916,277.772288318,,,,,,,,,,,-0.358999997377,0.0489999987185,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-320,,,,,,,,,,,,,,,,,,,,,,,0.359356373549,277.83697704,,,,,,,,,,,-0.356000006199,0.0489999987185,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-310,,,,,,,,,,,,,,,,,,,,,,,0.357654869556,278.198068651,,,,,,,,,,,-0.354000002146,0.0509999990463,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-300,,,,,,,,,,,,,,,,,,,,,,,0.36564463377,280.080598559,,,,,,,,,,,-0.360000014305,0.0640000030398,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-290,,,,,,,,,,,,,,,,,,,,,,,0.374219179153,282.030597077,,,,,,,,,,,-0.365999996662,0.0780000016093,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-280,,,,,,,,,,,,,,,,,,,,,,,0.371285587549,282.127087159,,,,,,,,,,,-0.363000005484,0.0780000016093,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-270,,,,,,,,,,,,,,,,,,,,,,,0.363011032343,281.27898257,,,,,,,,,,,-0.356000006199,0.0710000023246,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-260,,,,,,,,,,,,,,,,,,,,,,,0.359918057919,280.404513451,,,,,,,,,,,-0.354000002146,0.0649999976158,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-250,,,,,,,,,,,,,,,,,,,,,,,0.368256688118,279.692527701,,,,,,,,,,,-0.363000005484,0.0619999989867,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-240,,,,,,,,,,,,,,,,,,,,,,,0.375820428133,279.18662242,,,,,,,,,,,-0.370999991894,0.0599999986589,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-230,,,,,,,,,,,,,,,,,,,,,,,0.371247887611,277.584444456,,,,,,,,,,,-0.368000000715,0.0489999987185,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-220,,,,,,,,,,,,,,,,,,,,,,,0.363785624504,275.679251979,,,,,,,,,,,-0.361999988556,0.0359999984503,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-210,,,,,,,,,,,,,,,,,,,,,,,0.363859862089,273.939766722,,,,,,,,,,,-0.363000005484,0.0250000003725,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-200,,,,,,,,,,,,,,,,,,,,,,,0.3702647686,272.166915991,,,,,,,,,,,-0.370000004768,0.0140000004321,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-190,,,,,,,,,,,,,,,,,,,,,,,0.377047747374,270.911793599,,,,,,,,,,,-0.377000004053,0.00600000005215,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-180,,,,,,,,,,,,,,,,,,,,,,,0.381104975939,274.364112715,,,,,,,,,,,-0.379999995232,0.0289999991655,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-170,,,,,,,,,,,,,,,,,,,,,,,0.386513888836,277.731785296,,,,,,,,,,,-0.38299998641,0.0520000010729,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-160,,,,,,,,,,,,,,,,,,,,,,,0.390790224075,278.980248254,,,,,,,,,,,-0.386000007391,0.0610000006855,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-150,,,,,,,,,,,,,,,,,,,,,,,0.394393205643,279.486208177,,,,,,,,,,,-0.388999998569,0.0649999976158,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-140,,,,,,,,,,,,,,,,,,,,,,,0.401138395071,279.180543551,,,,,,,,,,,-0.395999997854,0.0640000030398,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-130,,,,,,,,,,,,,,,,,,,,,,,0.413037538528,276.952959316,,,,,,,,,,,-0.409999996424,0.0500000007451,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-120,,,,,,,,,,,,,,,,,,,,,,,0.426521986723,274.841734183,,,,,,,,,,,-0.425000011921,0.0359999984503,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-110,,,,,,,,,,,,,,,,,,,,,,,0.428094625473,271.204637959,,,,,,,,,,,-0.428000003099,0.00899999961257,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-100,,,,,,,,,,,,,,,,,,,,,,,0.420119017363,268.63607702,,,,,,,,,,,-0.419999986887,-0.00999999977648,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-90,,,,,,,,,,,,,,,,,,,,,,,0.410823583603,266.371466329,,,,,,,,,,,-0.409999996424,-0.0260000005364,,,,,,
3589306,-56.3180007935,-64.973197937,2011-09-06T10:07:00Z,-80,,,,,,,,,,,,,,,,,,,,,,,0.39585480094,266.234063414,,,,,,,,,,,-0.395000010729,-0.0260000005364,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-1030,,,,,,,,,,,,,,,,,,,,,,,0.282639354467,280.395504431,,,,,,,,,,,-0.277999997139,0.0509999990463,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-1020,,,,,,,,,,,,,,,,,,,,,,,0.276524871588,281.472474999,,,,,,,,,,,-0.270999997854,0.054999999702,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-1010,,,,,,,,,,,,,,,,,,,,,,,0.270296126604,282.390855405,,,,,,,,,,,-0.263999998569,0.0579999983311,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-1000,,,,,,,,,,,,,,,,,,,,,,,0.269258230925,285.068487635,,,,,,,,,,,-0.259999990463,0.070000000298,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-990,,,,,,,,,,,,,,,,,,,,,,,0.27322152257,288.567573056,,,,,,,,,,,-0.259000003338,0.0869999974966,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-980,,,,,,,,,,,,,,,,,,,,,,,0.277276039124,290.918824697,,,,,,,,,,,-0.259000003338,0.0989999994636,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-970,,,,,,,,,,,,,,,,,,,,,,,0.280317693949,290.245047026,,,,,,,,,,,-0.263000011444,0.097000002861,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-960,,,,,,,,,,,,,,,,,,,,,,,0.284675270319,289.707982421,,,,,,,,,,,-0.268000006676,0.0960000008345,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-950,,,,,,,,,,,,,,,,,,,,,,,0.2780161798,289.54292407,,,,,,,,,,,-0.261999994516,0.0930000022054,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-940,,,,,,,,,,,,,,,,,,,,,,,0.270085155964,289.239991519,,,,,,,,,,,-0.254999995232,0.0890000015497,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-930,,,,,,,,,,,,,,,,,,,,,,,0.26819768548,289.380789039,,,,,,,,,,,-0.252999991179,0.0890000015497,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-920,,,,,,,,,,,,,,,,,,,,,,,0.272712320089,290.162599812,,,,,,,,,,,-0.256000012159,0.0939999967813,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-910,,,,,,,,,,,,,,,,,,,,,,,0.276568263769,290.531798858,,,,,,,,,,,-0.259000003338,0.097000002861,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-900,,,,,,,,,,,,,,,,,,,,,,,0.278605431318,287.979712335,,,,,,,,,,,-0.264999985695,0.0860000029206,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-890,,,,,,,,,,,,,,,,,,,,,,,0.28022313118,285.524109064,,,,,,,,,,,-0.270000010729,0.0750000029802,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-880,,,,,,,,,,,,,,,,,,,,,,,0.280659943819,285.076069145,,,,,,,,,,,-0.270999997854,0.0729999989271,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-870,,,,,,,,,,,,,,,,,,,,,,,0.280492424965,285.720927795,,,,,,,,,,,-0.270000010729,0.0759999975562,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-860,,,,,,,,,,,,,,,,,,,,,,,0.277483344078,286.541021778,,,,,,,,,,,-0.266000002623,0.0790000036359,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-850,,,,,,,,,,,,,,,,,,,,,,,0.27041631937,287.429868446,,,,,,,,,,,-0.25799998641,0.0810000002384,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-840,,,,,,,,,,,,,,,,,,,,,,,0.264367163181,288.297876207,,,,,,,,,,,-0.250999987125,0.082999996841,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-830,,,,,,,,,,,,,,,,,,,,,,,0.259046345949,289.624066717,,,,,,,,,,,-0.244000002742,0.0869999974966,,,,,,
3589306,-56.510799408,-64.970703125,2011-09-06T11:02:00Z,-820,,,,,,,,,,,,,,,,,,,,,,,0.253870040178,291.005103646,,,,,,,,,,,-0.237000003457,0.0909999981523,,,,,,
